aggregate_energy_kwh,allocation_strategy,comfort_band_c,comfort_violation_count,comfort_violation_degree_minutes,controller,current_saturation_count,experiment_set,feeder_extra_load_kvar,feeder_extra_load_kw,fleet_size,frequency_nadir_hz,frequency_overshoot_hz,inverter_q_max_kvar,inverter_s_rated_kva,max_abs_frequency_deviation_hz,max_aggregate_p_kw,max_aggregate_q_kvar,max_compute_time_ms,max_feeder_voltage_pu,max_pcc_voltage_pu,max_unit_apparent_kva,mean_compute_time_ms,mean_pcc_voltage_pu,measurement_delay_steps,min_feeder_voltage_pu,min_pcc_voltage_pu,mpc_feasibility_rate,ramp_limited_count,reactive_support_kvarh,scenario,tcl_share_percent,temperature_max_c,temperature_min_c,thermal_ambient_temperature_c,thermal_calibration_source,thermal_capacitance_kwh_per_c,thermal_cop,thermal_resistance_c_per_kw,thermal_setpoint_c,voltage_event_type,voltage_sag_pu
101.6330220610367,load_proportional,1.0,0.0,0.0,dmpc_pq,0.0,full,450.0,900.0,500,59.9101591924917,0.11984087232374918,2.2,4.0,0.11984087232374918,1416.7370894271119,0.0,502.5722999125719,1.0746411441820842,0.999554643710064,2.8334741788542237,231.42152562283349,0.9910786598817471,0,0.9368642558942083,0.9820569400868688,1.0,22.0,0.0,feeder_stress_900kw_450kvar,28.851702250432776,23.421689690233784,23.420372149539233,26.242891553525887,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,79.99999846614858,1.5334618883774829,11.470187519766158,23.421689690233784,feeder_load_step,1.0
102.06562668233275,load_proportional,1.0,0.0,0.0,dmpc_full_pq,0.0,full,450.0,900.0,500,59.91015926094531,0.11984088802193327,2.2,4.0,0.11984088802193327,1361.9033299552063,1099.999999998763,744.4627000950277,1.0684252012956372,1.007777555258163,3.5013030031912376,536.9278760338278,0.9981742971616581,0,0.9550795254108229,0.9947535505873633,1.0,18.0,98.93698043708072,feeder_stress_900kw_450kvar,28.851702250432776,23.421689690233784,23.420363936246364,26.242891553525887,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,79.99999846614858,1.5334618883774829,11.470187519766158,23.421689690233784,feeder_load_step,1.0
168.05555555555557,load_proportional,1.0,0.0,0.0,no_support,0.0,full,600.0,1200.0,500,59.805159135,0.014840864900001804,2.2,4.0,0.1948408650000033,1000.0000000000002,0.0,0.014499993994832039,1.087018498907461,0.9992389503119226,2.0000000000000004,0.006696694214974553,0.9872260798441599,0,0.9273768738840793,0.9783664620243763,1.0,0.0,0.0,feeder_stress_1200kw_600kvar,28.851702250432776,23.421689690233784,23.417819051935254,26.242891553525887,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,79.99999846614858,1.5334618883774829,11.470187519766158,23.421689690233784,feeder_load_step,1.0
167.7846470869468,load_proportional,1.0,0.0,0.0,rule_based,0.0,full,600.0,1200.0,500,59.805159135,0.014836530499209744,2.2,4.0,0.1948408650000033,1000.0000000000002,45.18317831886134,0.013299984857439995,1.0870198309873238,0.9992389503119226,2.0014843305008405,0.006556195353180909,0.9874658060627647,0,0.9276153433185141,0.9785987579016053,1.0,0.0,1.5056614802140593,feeder_stress_1200kw_600kvar,28.851702250432776,23.421689690233784,23.41782919982808,26.242891553525887,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,79.99999846614858,1.5334618883774829,11.470187519766158,23.421689690233784,feeder_load_step,1.0
101.6330220610367,load_proportional,1.0,0.0,0.0,dmpc_active_only,0.0,full,600.0,1200.0,500,59.9101591924917,0.11984087232374918,2.2,4.0,0.11984087232374918,1416.7370894271119,0.0,636.9127000216395,1.0808505190664064,1.0013040323924562,2.8334741788542237,224.94351983355156,0.9918265067252744,0,0.9383408652874089,0.9837943039826422,1.0,22.0,0.0,feeder_stress_1200kw_600kvar,28.851702250432776,23.421689690233784,23.420372149539233,26.242891553525887,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,79.99999846614858,1.5334618883774829,11.470187519766158,23.421689690233784,feeder_load_step,1.0
101.6330220610367,load_proportional,1.0,0.0,0.0,dmpc_pq,0.0,full,600.0,1200.0,500,59.9101591924917,0.11984087232374918,2.2,4.0,0.11984087232374918,1416.7370894271119,0.0,487.8444999922067,1.0808505190664064,1.0013040323924562,2.8334741788542237,222.8654074397954,0.9918265067252744,0,0.9383408652874089,0.9837943039826422,1.0,22.0,0.0,feeder_stress_1200kw_600kvar,28.851702250432776,23.421689690233784,23.420372149539233,26.242891553525887,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,79.99999846614858,1.5334618883774829,11.470187519766158,23.421689690233784,feeder_load_step,1.0
102.23703097203847,load_proportional,1.0,0.0,0.0,dmpc_full_pq,0.0,full,600.0,1200.0,500,59.91015926094531,0.11984088799390946,2.2,4.0,0.11984088799390946,1340.663483623591,1099.9999999984184,825.5045999540016,1.068399505779386,1.007777555258163,3.468359021967061,534.2148016437826,0.9978956500883892,0,0.9499135228085335,0.9943210049054617,1.0,9.0,124.84374758943106,feeder_stress_1200kw_600kvar,28.851702250432776,23.421689690233784,23.42035339854067,26.242891553525887,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,79.99999846614858,1.5334618883774829,11.470187519766158,23.421689690233784,feeder_load_step,1.0
168.05555555555557,load_proportional,1.0,0.0,0.0,no_support,0.0,full,0.0,0.0,500,59.805159135,0.014840864900001804,2.2,4.0,0.1948408650000033,1000.0000000000002,0.0,0.08809997234493494,1.076961163640929,1.0001414618335638,2.0000000000000004,0.0069214883529819735,0.9750906053037344,0,0.8987910556631095,0.9396006822590736,1.0,0.0,0.0,headroom_1.00pu,28.851702250432776,23.421689690233784,23.417819051935254,26.242891553525887,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,79.99999846614858,1.5334618883774829,11.470187519766158,23.421689690233784,source_sag,0.92
167.7846470869468,load_proportional,1.0,0.0,0.0,rule_based,0.0,full,0.0,0.0,500,59.805159135,0.014836530499209744,2.2,4.0,0.1948408650000033,1000.0000000000002,1100.0,0.015300000086426735,1.0746292409868952,0.9992389503119228,2.9536606175692226,0.006264456632462415,0.9787413223075502,0,0.9091331502368079,0.9491685137881256,1.0,0.0,39.82138744887451,headroom_1.00pu,28.851702250432776,23.421689690233784,23.41782919982808,26.242891553525887,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,79.99999846614858,1.5334618883774829,11.470187519766158,23.421689690233784,source_sag,0.92
101.63302206103666,load_proportional,1.0,0.0,0.0,dmpc_active_only,0.0,full,0.0,0.0,500,59.9101591924917,0.11984087232374918,2.2,4.0,0.11984087232374918,1416.7370894271119,0.0,535.8050999930128,1.0746410752671207,1.0028179449048558,2.8334741788542237,221.25608098985674,0.9797960082164411,0,0.9108986724354322,0.9463652441108501,1.0,22.0,0.0,headroom_1.00pu,28.851702250432776,23.421689690233784,23.420372149539233,26.242891553525887,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,79.99999846614858,1.5334618883774829,11.470187519766158,23.421689690233784,source_sag,0.92
101.6330220610367,load_proportional,1.0,0.0,0.0,dmpc_pq,0.0,full,0.0,0.0,500,59.9101591924917,0.11984087232374918,2.2,4.0,0.11984087232374918,1416.7370894271119,924.9974846960713,486.32659995928407,1.0746410752671207,1.001304032392456,2.8334741788542237,220.77690826128583,0.9830344285861775,0,0.9193491868176943,0.9540636265030364,1.0,22.0,32.97982127857763,headroom_1.00pu,28.851702250432776,23.421689690233784,23.420372149539233,26.242891553525887,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,79.99999846614858,1.5334618883774829,11.470187519766158,23.421689690233784,source_sag,0.92
102.00716088396811,load_proportional,1.0,0.0,0.0,dmpc_full_pq,0.0,full,0.0,0.0,500,59.91015926094531,0.11984088802211801,2.2,4.0,0.11984088802211801,1407.8489597167254,1100.0,796.4542999397963,1.0640645515188865,1.007777555258163,3.491728026601976,555.3807694193606,0.9894506213894597,0,0.9198650928024887,0.9715776162016284,1.0,18.0,117.78048162253991,headroom_1.00pu,28.851702250432776,23.421689690233784,23.42036188888414,26.242891553525887,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,79.99999846614858,1.5334618883774829,11.470187519766158,23.421689690233784,source_sag,0.92
