aggregate_energy_kwh_max,aggregate_energy_kwh_mean,aggregate_energy_kwh_min,case_count,comfort_violation_count_max,comfort_violation_count_mean,comfort_violation_count_min,controller,frequency_nadir_hz_max,frequency_nadir_hz_mean,frequency_nadir_hz_min,mean_compute_time_ms_max,mean_compute_time_ms_mean,mean_compute_time_ms_min,min_feeder_voltage_pu_max,min_feeder_voltage_pu_mean,min_feeder_voltage_pu_min,min_pcc_voltage_pu_max,min_pcc_voltage_pu_mean,min_pcc_voltage_pu_min,mpc_feasibility_rate_max,mpc_feasibility_rate_mean,mpc_feasibility_rate_min,reactive_support_kvarh_max,reactive_support_kvarh_mean,reactive_support_kvarh_min,temperature_max_c_max,temperature_max_c_mean,temperature_max_c_min
143.21956010959903,95.4170845330741,35.48854594286864,26,0.0,0.0,0.0,dmpc_active_only,59.91435918004052,59.898705786888016,59.84148918463258,248.25587768053776,228.5706375404593,214.76111074520875,0.9413686217055351,0.9116732168166936,0.89091705514802,0.9842198458838722,0.9461556099586041,0.9250404066622336,1.0,1.0,1.0,0.0,0.0,0.0,23.421689690233784,23.421689690233777,23.421689690233784
143.86625342087186,95.72308087731487,35.47736144565357,26,0.0,0.0,0.0,dmpc_full_pq,59.933557264212745,59.90124106791472,59.84148918462676,555.3807694193606,539.4147201521898,520.8698247948062,0.9562841606471331,0.9214666272526575,0.8998534088709859,0.9947535505873633,0.9704196256801094,0.9448556224203998,1.0,1.0,1.0,202.12356153620783,115.0948019949441,35.06759585510601,23.421689690233784,23.421689690233777,23.421689690233784
143.21956010959903,95.4170845330741,35.48854594286864,26,0.0,0.0,0.0,dmpc_pq,59.91435918004052,59.898705786888016,59.84148918463258,239.59282231574863,228.29882651085666,217.5318834704755,0.9413686217055351,0.9176496761855097,0.8998465843996433,0.9842198458838722,0.9535064275474598,0.9300733362364592,1.0,1.0,1.0,54.92938702138022,31.16421916095669,0.0,23.421689690233784,23.421689690233777,23.421689690233784
235.2777777777778,157.2741452991453,58.147222222222226,26,0.0,0.0,0.0,no_support,59.805159135,59.80515913499999,59.805159135,0.008043799403100467,0.006780070676044983,0.006296686358626716,0.939925417822806,0.9001427815446548,0.8752911588538684,0.98326685938494,0.9399492434770611,0.9157524214148856,1.0,1.0,1.0,0.0,0.0,0.0,23.421689690233784,23.421689690233777,23.421689690233784
234.89866983729218,156.9735094099717,58.05342137205942,26,0.0,0.0,0.0,rule_based,59.805159135,59.80515913499999,59.805159135,0.040585940996231126,0.0077557202161556765,0.005395859787779406,0.939925417822806,0.9107307660727346,0.8928062405481159,0.98326685938494,0.9500274797515715,0.931207700947023,1.0,1.0,1.0,76.16639541038606,37.52879524604615,0.0,23.421689690233784,23.421689690233777,23.421689690233784
