scenario,controller,fleet_size,tcl_share_percent,allocation_strategy,voltage_event_type,voltage_sag_pu,feeder_extra_load_kw,feeder_extra_load_kvar,inverter_s_rated_kva,inverter_q_max_kvar,comfort_band_c,thermal_calibration_source,thermal_ambient_temperature_c,thermal_setpoint_c,thermal_resistance_c_per_kw,thermal_capacitance_kwh_per_c,thermal_cop,measurement_delay_steps,frequency_nadir_hz,frequency_overshoot_hz,max_abs_frequency_deviation_hz,min_pcc_voltage_pu,max_pcc_voltage_pu,mean_pcc_voltage_pu,min_feeder_voltage_pu,max_feeder_voltage_pu,temperature_min_c,temperature_max_c,comfort_violation_count,comfort_violation_degree_minutes,aggregate_energy_kwh,reactive_support_kvarh,max_unit_apparent_kva,max_aggregate_p_kw,max_aggregate_q_kvar,mpc_feasibility_rate,mean_compute_time_ms,max_compute_time_ms,current_saturation_count,ramp_limited_count
voltage_sag_0.94,dmpc_active_only,500,28.851702250432776,load_proportional,source_sag,0.94,0.0,0.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.9101591924917,0.11984087232374918,0.11984087232374918,0.968157823991473,1.0028179449048558,0.987180270820619,0.9313630257530854,1.0746410752671207,23.420372149539233,23.421689690233784,0.0,0.0,101.63302206103666,0.0,2.8334741788542237,1416.7370894271119,0.0,1.0,231.64307107487,538.9702999964356,0.0,22.0
voltage_sag_0.94,dmpc_pq,500,28.851702250432776,load_proportional,source_sag,0.94,0.0,0.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.9101591924917,0.11984087232374918,0.11984087232374918,0.9707524140861119,1.0013040323924565,0.9880305513599127,0.9342165824935049,1.0746410752671207,23.420372149539233,23.421689690233784,0.0,0.0,101.6330220610367,11.282492627158597,2.8334741788542237,1416.7370894271119,325.71070764724516,1.0,233.00196198277052,565.8044000156224,0.0,22.0
voltage_sag_0.94,dmpc_full_pq,500,28.851702250432776,load_proportional,source_sag,0.94,0.0,0.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.91015926094531,0.11984088802211801,0.11984088802211801,0.9935747492648506,1.007777555258163,0.9972933831552021,0.9398688157198118,1.0640645515188873,23.42036191180056,23.421689690233784,0.0,0.0,102.00716086457689,117.78048162233053,3.491728026733313,1407.8489597729706,1100.0,1.0,551.9407611553872,838.4155000094324,0.0,18.0
feeder_stress_600kw_300kvar,no_support,500,28.851702250432776,load_proportional,feeder_load_step,1.0,600.0,300.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.805159135,0.014840864900001804,0.1948408650000033,0.98326685938494,0.9974895061036828,0.988186859470413,0.939925417822806,1.0746293492416323,23.417819051935254,23.421689690233784,0.0,0.0,168.05555555555557,0.0,2.0000000000000004,1000.0000000000002,0.0,1.0,0.0066867748598668205,0.014699995517730713,0.0,0.0
feeder_stress_600kw_300kvar,rule_based,500,28.851702250432776,load_proportional,feeder_load_step,1.0,600.0,300.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.805159135,0.014836530499209744,0.1948408650000033,0.98326685938494,0.9974895061036828,0.9882051349967446,0.939925417822806,1.0746293492416323,23.41782919982808,23.421689690233784,0.0,0.0,167.7846470869468,0.0,2.0000000000000004,1000.0000000000002,0.0,1.0,0.006928933160918311,0.05410006269812584,0.0,0.0
feeder_stress_600kw_300kvar,dmpc_active_only,500,28.851702250432776,load_proportional,feeder_load_step,1.0,600.0,300.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.9101591924917,0.11984087232374918,0.11984087232374918,0.9842198458838722,0.999554643710064,0.9917259259704897,0.9413686217055351,1.0746411441820842,23.420372149539233,23.421689690233784,0.0,0.0,101.6330220610367,0.0,2.8334741788542237,1416.7370894271119,0.0,1.0,237.6035677600067,505.6177999358624,0.0,22.0
feeder_stress_600kw_300kvar,dmpc_pq,500,28.851702250432776,load_proportional,feeder_load_step,1.0,600.0,300.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.9101591924917,0.11984087232374918,0.11984087232374918,0.9842198458838722,0.999554643710064,0.9917259259704897,0.9413686217055351,1.0746411441820842,23.420372149539233,23.421689690233784,0.0,0.0,101.6330220610367,0.0,2.8334741788542237,1416.7370894271119,0.0,1.0,230.61824794127492,533.0327999545261,0.0,22.0
feeder_stress_600kw_300kvar,dmpc_full_pq,500,28.851702250432776,load_proportional,feeder_load_step,1.0,600.0,300.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.91015926094531,0.119840888021713,0.119840888021713,0.9945625429517122,1.007777555258163,0.9975006582182936,0.9562841606471331,1.0670708922536178,23.42036193275656,23.421689690233784,0.0,0.0,102.00697598876295,90.48334457751855,3.486854096378322,1408.2800922601423,1099.9999996333797,1.0,520.8698247948062,765.6227999832481,0.0,18.0
feeder_stress_900kw_450kvar,no_support,500,28.851702250432776,load_proportional,feeder_load_step,1.0,900.0,450.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.805159135,0.014840864900001804,0.1948408650000033,0.982929819514305,0.9992389503119228,0.988911143852309,0.9366748724224953,1.0808227711134,23.417819051935254,23.421689690233784,0.0,0.0,168.05555555555557,0.0,2.0000000000000004,1000.0000000000002,0.0,1.0,0.006310745673485039,0.01209997572004795,0.0,0.0
feeder_stress_900kw_450kvar,rule_based,500,28.851702250432776,load_proportional,feeder_load_step,1.0,900.0,450.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.805159135,0.014836530499209744,0.1948408650000033,0.982929819514305,0.9992389503119228,0.9889296580963122,0.9366748724224953,1.0808238968227633,23.41782919982808,23.421689690233784,0.0,0.0,167.78464708694682,0.0,2.0000000000000004,1000.0000000000002,0.0,1.0,0.006365290581256397,0.01409999094903469,0.0,0.0
feeder_stress_900kw_450kvar,dmpc_active_only,500,28.851702250432776,load_proportional,feeder_load_step,1.0,900.0,450.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.9101591924917,0.11984087232374918,0.11984087232374918,0.9820569400868688,0.999554643710064,0.9910786598817471,0.9368642558942083,1.0746411441820842,23.420372149539233,23.421689690233784,0.0,0.0,101.6330220610367,0.0,2.8334741788542237,1416.7370894271119,0.0,1.0,226.58878347012867,587.3766000149772,0.0,22.0
feeder_stress_900kw_450kvar,dmpc_pq,500,28.851702250432776,load_proportional,feeder_load_step,1.0,900.0,450.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.9101591924917,0.11984087232374918,0.11984087232374918,0.9820569400868688,0.999554643710064,0.9910786598817471,0.9368642558942083,1.0746411441820842,23.420372149539233,23.421689690233784,0.0,0.0,101.6330220610367,0.0,2.8334741788542237,1416.7370894271119,0.0,1.0,231.42152562283349,502.5722999125719,0.0,22.0
feeder_stress_900kw_450kvar,dmpc_full_pq,500,28.851702250432776,load_proportional,feeder_load_step,1.0,900.0,450.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.91015926094531,0.11984088802193327,0.11984088802193327,0.9947535505873633,1.007777555258163,0.9981742971616581,0.9550795254108229,1.0684252012956372,23.420363936246364,23.421689690233784,0.0,0.0,102.06562668233275,98.93698043708072,3.5013030031912376,1361.9033299552063,1099.999999998763,1.0,536.9278760338278,744.4627000950277,0.0,18.0
feeder_stress_1200kw_600kvar,no_support,500,28.851702250432776,load_proportional,feeder_load_step,1.0,1200.0,600.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.805159135,0.014840864900001804,0.1948408650000033,0.9783664620243763,0.9992389503119226,0.9872260798441599,0.9273768738840793,1.087018498907461,23.417819051935254,23.421689690233784,0.0,0.0,168.05555555555557,0.0,2.0000000000000004,1000.0000000000002,0.0,1.0,0.006696694214974553,0.014499993994832039,0.0,0.0
feeder_stress_1200kw_600kvar,rule_based,500,28.851702250432776,load_proportional,feeder_load_step,1.0,1200.0,600.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.805159135,0.014836530499209744,0.1948408650000033,0.9785987579016053,0.9992389503119226,0.9874658060627647,0.9276153433185141,1.0870198309873238,23.41782919982808,23.421689690233784,0.0,0.0,167.7846470869468,1.5056614802140593,2.0014843305008405,1000.0000000000002,45.18317831886134,1.0,0.006556195353180909,0.013299984857439995,0.0,0.0
feeder_stress_1200kw_600kvar,dmpc_active_only,500,28.851702250432776,load_proportional,feeder_load_step,1.0,1200.0,600.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.9101591924917,0.11984087232374918,0.11984087232374918,0.9837943039826422,1.0013040323924562,0.9918265067252744,0.9383408652874089,1.0808505190664064,23.420372149539233,23.421689690233784,0.0,0.0,101.6330220610367,0.0,2.8334741788542237,1416.7370894271119,0.0,1.0,224.94351983355156,636.9127000216395,0.0,22.0
feeder_stress_1200kw_600kvar,dmpc_pq,500,28.851702250432776,load_proportional,feeder_load_step,1.0,1200.0,600.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.9101591924917,0.11984087232374918,0.11984087232374918,0.9837943039826422,1.0013040323924562,0.9918265067252744,0.9383408652874089,1.0808505190664064,23.420372149539233,23.421689690233784,0.0,0.0,101.6330220610367,0.0,2.8334741788542237,1416.7370894271119,0.0,1.0,222.8654074397954,487.8444999922067,0.0,22.0
feeder_stress_1200kw_600kvar,dmpc_full_pq,500,28.851702250432776,load_proportional,feeder_load_step,1.0,1200.0,600.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.91015926094531,0.11984088799390946,0.11984088799390946,0.9943210049054617,1.007777555258163,0.9978956500883892,0.9499135228085335,1.068399505779386,23.42035339854067,23.421689690233784,0.0,0.0,102.23703097203847,124.84374758943106,3.468359021967061,1340.663483623591,1099.9999999984184,1.0,534.2148016437826,825.5045999540016,0.0,9.0
headroom_1.00pu,no_support,500,28.851702250432776,load_proportional,source_sag,0.92,0.0,0.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.805159135,0.014840864900001804,0.1948408650000033,0.9396006822590736,1.0001414618335638,0.9750906053037344,0.8987910556631095,1.076961163640929,23.417819051935254,23.421689690233784,0.0,0.0,168.05555555555557,0.0,2.0000000000000004,1000.0000000000002,0.0,1.0,0.0069214883529819735,0.08809997234493494,0.0,0.0
headroom_1.00pu,rule_based,500,28.851702250432776,load_proportional,source_sag,0.92,0.0,0.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.805159135,0.014836530499209744,0.1948408650000033,0.9491685137881256,0.9992389503119228,0.9787413223075502,0.9091331502368079,1.0746292409868952,23.41782919982808,23.421689690233784,0.0,0.0,167.7846470869468,39.82138744887451,2.9536606175692226,1000.0000000000002,1100.0,1.0,0.006264456632462415,0.015300000086426735,0.0,0.0
headroom_1.00pu,dmpc_active_only,500,28.851702250432776,load_proportional,source_sag,0.92,0.0,0.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.9101591924917,0.11984087232374918,0.11984087232374918,0.9463652441108501,1.0028179449048558,0.9797960082164411,0.9108986724354322,1.0746410752671207,23.420372149539233,23.421689690233784,0.0,0.0,101.63302206103666,0.0,2.8334741788542237,1416.7370894271119,0.0,1.0,221.25608098985674,535.8050999930128,0.0,22.0
headroom_1.00pu,dmpc_pq,500,28.851702250432776,load_proportional,source_sag,0.92,0.0,0.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.9101591924917,0.11984087232374918,0.11984087232374918,0.9540636265030364,1.001304032392456,0.9830344285861775,0.9193491868176943,1.0746410752671207,23.420372149539233,23.421689690233784,0.0,0.0,101.6330220610367,32.97982127857763,2.8334741788542237,1416.7370894271119,924.9974846960713,1.0,220.77690826128583,486.32659995928407,0.0,22.0
headroom_1.00pu,dmpc_full_pq,500,28.851702250432776,load_proportional,source_sag,0.92,0.0,0.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.91015926094531,0.11984088802211801,0.11984088802211801,0.9715776162016284,1.007777555258163,0.9894506213894597,0.9198650928024887,1.0640645515188865,23.42036188888414,23.421689690233784,0.0,0.0,102.00716088396811,117.78048162253991,3.491728026601976,1407.8489597167254,1100.0,1.0,555.3807694193606,796.4542999397963,0.0,18.0
headroom_1.25pu,no_support,500,28.851702250432776,load_proportional,source_sag,0.92,0.0,0.0,5.0,2.75,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.805159135,0.014840864900001804,0.1948408650000033,0.9396006822590736,1.0001414618335638,0.9750906053037344,0.8987910556631095,1.076961163640929,23.417819051935254,23.421689690233784,0.0,0.0,168.05555555555557,0.0,2.0000000000000004,1000.0000000000002,0.0,1.0,0.006892557702342833,0.01880002673715353,0.0,0.0
headroom_1.25pu,rule_based,500,28.851702250432776,load_proportional,source_sag,0.92,0.0,0.0,5.0,2.75,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.805159135,0.014836530499209744,0.1948408650000033,0.9466159237407971,0.9992389503119228,0.9794961630004613,0.9063761675032544,1.0746292409868952,23.41782919982808,23.421689690233784,0.0,0.0,167.7846470869468,45.518985384897825,3.3832840619403215,1000.0000000000002,1375.0,1.0,0.006902467436349589,0.01279998105019331,0.0,0.0
headroom_1.25pu,dmpc_active_only,500,28.851702250432776,load_proportional,source_sag,0.92,0.0,0.0,5.0,2.75,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.9101591924917,0.11984087232374918,0.11984087232374918,0.9463652441108501,1.0028179449048558,0.9797960082164411,0.9108986724354322,1.0746410752671207,23.420372149539233,23.421689690233784,0.0,0.0,101.63302206103666,0.0,2.8334741788542237,1416.7370894271119,0.0,1.0,227.12935288994734,603.38079999201,0.0,22.0
headroom_1.25pu,dmpc_pq,500,28.851702250432776,load_proportional,source_sag,0.92,0.0,0.0,5.0,2.75,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.9101591924917,0.11984087232374918,0.11984087232374918,0.951743589582876,1.001304032392456,0.9836704436479098,0.9168039669295295,1.0746410752671207,23.420372149539233,23.421689690233784,0.0,0.0,101.6330220610367,37.637814049412505,2.8334741788542237,1416.7370894271119,1156.2468558700891,1.0,231.0659545425649,464.4712000153959,0.0,22.0
headroom_1.25pu,dmpc_full_pq,500,28.851702250432776,load_proportional,source_sag,0.92,0.0,0.0,5.0,2.75,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.91015927853821,0.1198408977978005,0.1198408977978005,0.978148158605139,1.008304825981672,0.9913128174491688,0.9198847912693422,1.0622046533708587,23.420354402575185,23.421689690233784,0.0,0.0,102.1295684052962,146.71692329826587,3.5170786921806267,1414.3161243193733,1375.0,1.0,549.8443851189703,824.7911999933422,0.0,20.0
headroom_1.50pu,no_support,500,28.851702250432776,load_proportional,source_sag,0.92,0.0,0.0,6.0,3.3000000000000003,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.805159135,0.014840864900001804,0.1948408650000033,0.9396006822590736,1.0001414618335638,0.9750906053037344,0.8987910556631095,1.076961163640929,23.417819051935254,23.421689690233784,0.0,0.0,168.05555555555557,0.0,2.0000000000000004,1000.0000000000002,0.0,1.0,0.0068289275889184846,0.01479999627918005,0.0,0.0
headroom_1.50pu,rule_based,500,28.851702250432776,load_proportional,source_sag,0.92,0.0,0.0,6.0,3.3000000000000003,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.805159135,0.014836530499209744,0.1948408650000033,0.9421336348881602,0.9992389503119228,0.9801557634815006,0.9015310161473166,1.0746292409868952,23.41782919982808,23.421689690233784,0.0,0.0,167.7846470869468,50.19811914312748,3.843710582728544,1000.0000000000002,1650.0000000000002,1.0,0.0067859549414027815,0.01479999627918005,0.0,0.0
headroom_1.50pu,dmpc_active_only,500,28.851702250432776,load_proportional,source_sag,0.92,0.0,0.0,6.0,3.3000000000000003,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.9101591924917,0.11984087232374918,0.11984087232374918,0.9463652441108501,1.0028179449048558,0.9797960082164411,0.9108986724354322,1.0746410752671207,23.420372149539233,23.421689690233784,0.0,0.0,101.63302206103666,0.0,2.8334741788542237,1416.7370894271119,0.0,1.0,229.43171736118498,545.9015999222174,0.0,22.0
headroom_1.50pu,dmpc_pq,500,28.851702250432776,load_proportional,source_sag,0.92,0.0,0.0,6.0,3.3000000000000003,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.9101591924917,0.11984087232374918,0.11984087232374918,0.9477803298234381,1.0013040323924565,0.9841110322641946,0.9124529645577751,1.0746410752671205,23.420372149539233,23.421689690233784,0.0,0.0,101.63302206103666,41.390561240134794,2.839116609131532,1416.7370894271119,1387.496227044107,1.0,231.60211983894976,520.5376000376418,0.0,22.0
headroom_1.50pu,dmpc_full_pq,500,28.851702250432776,load_proportional,source_sag,0.92,0.0,0.0,6.0,3.3000000000000003,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.910159237589205,0.11984089443513568,0.11984089443513568,0.9847051694196978,1.0094881350529783,0.9938709639616683,0.9199044102588102,1.0638211464074578,23.42036329174298,23.421689690233784,0.0,0.0,101.99295385196986,174.80698246315825,3.517058180343377,1414.3110040861038,1650.0000000000002,1.0,538.4141479345608,751.1033000191674,0.0,19.0
fleet_300,no_support,300,17.311021350259665,load_proportional,source_sag,0.92,0.0,0.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.805159135,0.014840864900001804,0.1948408650000033,0.9434869885940909,0.999583707476415,0.9771188131691528,0.9057030728163162,1.0708321643426992,23.417819051935254,23.421689690233784,0.0,0.0,100.83333333333334,0.0,2.0000000000000004,600.0000000000001,0.0,1.0,0.006313225031206923,0.012200092896819115,0.0,0.0
fleet_300,rule_based,300,17.311021350259665,load_proportional,source_sag,0.92,0.0,0.0,4.0,2.2,1.0,NIST Net-Zero Energy Residential Test Facility measured minute-resolution data,26.242891553525887,23.421689690233784,11.470187519766158,79.99999846614858,1.5334618883774829,0,59.805159135,0.014838264318200345,0.1948408650000033,0.9518834984492383,0.9968688562044676,0.9795609429472831,0.9148588228206166,1.0684057961219358,23.417829204228283,23.421689690233784,0.0,0.0,100.670717773089,25.316668073735684,2.8138002709575862,600.0000000000001,602.4934826971862,1.0,0.006520659816720761,0.01409999094903469,0.0,0.0
