aggregate_energy_kwh_max,aggregate_energy_kwh_mean,aggregate_energy_kwh_min,case_count,comfort_violation_count_max,comfort_violation_count_mean,comfort_violation_count_min,controller,frequency_nadir_hz_max,frequency_nadir_hz_mean,frequency_nadir_hz_min,mean_compute_time_ms_max,mean_compute_time_ms_mean,mean_compute_time_ms_min,min_feeder_voltage_pu_max,min_feeder_voltage_pu_mean,min_feeder_voltage_pu_min,min_pcc_voltage_pu_max,min_pcc_voltage_pu_mean,min_pcc_voltage_pu_min,mpc_feasibility_rate_max,mpc_feasibility_rate_mean,mpc_feasibility_rate_min,reactive_support_kvarh_max,reactive_support_kvarh_mean,reactive_support_kvarh_min,temperature_max_c_max,temperature_max_c_mean,temperature_max_c_min
143.43181224451732,95.67625471496089,35.51467635369931,26,0.0,0.0,0.0,dmpc_active_only,59.944220952667536,59.907069217668784,59.84036666666667,92.72874628139799,89.33288099190804,86.24134132203699,0.9413686217055351,0.9116864719813669,0.89091705514802,0.9842198458838722,0.9461596787494025,0.9250404066622336,1.0,1.0,1.0,0.0,0.0,0.0,23.89588821573996,23.89584065143476,23.89574260398174
143.55146625521405,95.63501660531156,35.5019523726423,26,0.0,0.0,0.0,dmpc_full_pq,59.941202594065494,59.90666983673769,59.84036666664405,238.4363429770951,229.82629599517125,225.05786281352295,0.9552021071122648,0.9212894364370505,0.8998534088709859,0.9947535499863849,0.9703933066097279,0.9448556224204537,1.0,1.0,1.0,195.4051856212443,115.05049439382876,35.00627636419209,23.89591474242785,23.895848277203086,23.895760241735694
143.43181224451732,95.67625471496089,35.51467635369931,26,0.0,0.0,0.0,dmpc_pq,59.944220952667536,59.907069217668784,59.84036666666667,92.13326612491284,89.33791033193162,86.46211488757375,0.9413686217055351,0.9176629296826605,0.8998465843996433,0.9842198458838722,0.9535104948676344,0.9300733362364592,1.0,1.0,1.0,55.55758653382269,31.173039832497448,0.0,23.89588821573996,23.89584065143476,23.89574260398174
235.2777777777778,157.2741452991453,58.147222222222226,26,0.0,0.0,0.0,no_support,59.8,59.79999999999999,59.8,0.0032933952271445724,0.0029804501567066693,0.0027074307311049177,0.939925417822806,0.9001427815446548,0.8752911588538684,0.98326685938494,0.9399492434770611,0.9157524214148856,1.0,1.0,1.0,0.0,0.0,0.0,23.88888888888889,23.888888888888893,23.88888888888889
234.83250326188372,156.92620718268347,58.03683887694703,26,0.0,0.0,0.0,rule_based,59.8000688283884,59.80002469166826,59.8000037383542,0.0036429731206090985,0.00299796588909537,0.0027867807614162937,0.939925417822806,0.9107180542826604,0.8927229063464897,0.98326685938494,0.9500155762707863,0.9311337442614334,1.0,1.0,1.0,76.1270355021675,37.52469409776173,0.0,23.88888888888889,23.888888888888893,23.88888888888889
