aggregate_energy_kwh,allocation_strategy,comfort_band_c,comfort_violation_count,comfort_violation_degree_minutes,controller,current_saturation_count,experiment_set,feeder_extra_load_kvar,feeder_extra_load_kw,fleet_size,frequency_nadir_hz,frequency_overshoot_hz,inverter_q_max_kvar,inverter_s_rated_kva,max_abs_frequency_deviation_hz,max_aggregate_p_kw,max_aggregate_q_kvar,max_compute_time_ms,max_feeder_voltage_pu,max_pcc_voltage_pu,max_unit_apparent_kva,mean_compute_time_ms,mean_pcc_voltage_pu,measurement_delay_steps,min_feeder_voltage_pu,min_pcc_voltage_pu,mpc_feasibility_rate,ramp_limited_count,reactive_support_kvarh,scenario,tcl_share_percent,temperature_max_c,temperature_min_c,thermal_ambient_temperature_c,thermal_calibration_source,thermal_capacitance_kwh_per_c,thermal_cop,thermal_resistance_c_per_kw,thermal_setpoint_c,voltage_event_type,voltage_sag_pu
168.05555555555557,load_proportional,1.0,0.0,0.0,no_support,0.0,full,0.0,0.0,500,59.8,0.0,2.2,4.0,0.20000000000000284,1000.0000000000002,0.0,0.009499955922365189,1.076961163640929,1.0001414618335638,2.0000000000000004,0.0029363638667528292,0.9679394709066225,0,0.8791644640508466,0.9184961148919875,1.0,0.0,0.0,voltage_sag_0.90,28.851702250432776,23.88888888888889,23.882294773257463,31.800000000000004,"NREL ResStock AMY2018 2024 release 2, baseline upgrade 0, EnergyPlus outputs",39.99999999999999,3.4656531767893086,2.7155349371558803,23.88888888888889,source_sag,0.9
167.73713325234522,load_proportional,1.0,0.0,0.0,rule_based,0.0,full,0.0,0.0,500,59.800023634496675,0.0,2.2,4.0,0.19997636550332487,1000.0000000000002,1100.0,0.011500087566673756,1.0746292409868952,0.9992389503119228,2.9516931089309515,0.003020667801957485,0.9741346053858322,0,0.8998367956532145,0.9407293009939814,1.0,0.0,60.6074401048476,voltage_sag_0.90,28.851702250432776,23.88888888888889,23.882348639357495,31.800000000000004,"NREL ResStock AMY2018 2024 release 2, baseline upgrade 0, EnergyPlus outputs",39.99999999999999,3.4656531767893086,2.7155349371558803,23.88888888888889,source_sag,0.9
102.02619160917104,load_proportional,1.0,0.0,0.0,dmpc_active_only,0.0,full,0.0,0.0,500,59.916666666666664,0.11566987411635665,2.2,4.0,0.11566987411635665,1407.542720245269,0.0,182.8347999835387,1.074631920140344,1.0028179449048558,2.815085440490538,88.1386438051762,0.9722114396012205,0,0.89091705514802,0.9250404066622336,1.0,9.0,0.0,voltage_sag_0.90,28.851702250432776,23.89585460322942,23.888027403114265,31.800000000000004,"NREL ResStock AMY2018 2024 release 2, baseline upgrade 0, EnergyPlus outputs",39.99999999999999,3.4656531767893086,2.7155349371558803,23.88888888888889,source_sag,0.9
102.02619160917105,load_proportional,1.0,0.0,0.0,dmpc_pq,0.0,full,0.0,0.0,500,59.916666666666664,0.11566987411635665,2.2,4.0,0.11566987411635665,1407.542720245269,1100.0,182.17009992804378,1.0746319201403451,0.9997066541029003,2.815085440490538,88.40938925566074,0.9779533485421338,0,0.899849282363175,0.9435369594639234,1.0,9.0,53.87418317084621,voltage_sag_0.90,28.851702250432776,23.89585460322942,23.888027403114265,31.800000000000004,"NREL ResStock AMY2018 2024 release 2, baseline upgrade 0, EnergyPlus outputs",39.99999999999999,3.4656531767893086,2.7155349371558803,23.88888888888889,source_sag,0.9
102.04562846498003,load_proportional,1.0,0.0,0.0,dmpc_full_pq,0.0,full,0.0,0.0,500,59.91666666660108,0.11566945187928468,2.2,4.0,0.11566945187928468,1400.2369698709247,1100.0,314.0249999705702,1.0640645510690223,1.0077779579504405,3.474597432041366,226.4281760300856,0.9819083245351974,0,0.8998654692279419,0.9491921673659799,1.0,9.0,118.08759222259916,voltage_sag_0.90,28.851702250432776,23.895852336903065,23.888025427997235,31.800000000000004,"NREL ResStock AMY2018 2024 release 2, baseline upgrade 0, EnergyPlus outputs",39.99999999999999,3.4656531767893086,2.7155349371558803,23.88888888888889,source_sag,0.9
168.05555555555557,load_proportional,1.0,0.0,0.0,no_support,0.0,full,0.0,0.0,500,59.8,0.0,2.2,4.0,0.20000000000000284,1000.0000000000002,0.0,0.00970007386058569,1.076961163640929,1.0001414618335638,2.0000000000000004,0.002890908975184949,0.9750906053037344,0,0.8987910556631095,0.9396006822590736,1.0,0.0,0.0,voltage_sag_0.92,28.851702250432776,23.88888888888889,23.882294773257463,31.800000000000004,"NREL ResStock AMY2018 2024 release 2, baseline upgrade 0, EnergyPlus outputs",39.99999999999999,3.4656531767893086,2.7155349371558803,23.88888888888889,source_sag,0.92
167.73713325234522,load_proportional,1.0,0.0,0.0,rule_based,0.0,full,0.0,0.0,500,59.800023634496675,0.0,2.2,4.0,0.19997636550332487,1000.0000000000002,1100.0,0.007999944500625134,1.0746292409868952,0.9992389503119228,2.9516931089309515,0.002914870327169245,0.9787441686452949,0,0.9091223442246377,0.9491585059138019,1.0,0.0,39.81915729452615,voltage_sag_0.92,28.851702250432776,23.88888888888889,23.882348639357495,31.800000000000004,"NREL ResStock AMY2018 2024 release 2, baseline upgrade 0, EnergyPlus outputs",39.99999999999999,3.4656531767893086,2.7155349371558803,23.88888888888889,source_sag,0.92
102.02619160917104,load_proportional,1.0,0.0,0.0,dmpc_active_only,0.0,full,0.0,0.0,500,59.916666666666664,0.11566987411635665,2.2,4.0,0.11566987411635665,1407.542720245269,0.0,205.41210006922483,1.074631920140344,1.0028179449048558,2.815085440490538,89.34131404673603,0.9794372109681071,0,0.9108986724354322,0.9463652441108501,1.0,9.0,0.0,voltage_sag_0.92,28.851702250432776,23.89585460322942,23.888027403114265,31.800000000000004,"NREL ResStock AMY2018 2024 release 2, baseline upgrade 0, EnergyPlus outputs",39.99999999999999,3.4656531767893086,2.7155349371558803,23.88888888888889,source_sag,0.92
102.02619160917104,load_proportional,1.0,0.0,0.0,dmpc_pq,0.0,full,0.0,0.0,500,59.916666666666664,0.11566987411635665,2.2,4.0,0.11566987411635665,1407.542720245269,924.9974846960713,181.67120008729398,1.074631920140344,0.9997066541028995,2.815085440490538,91.21629420941126,0.9826756308022658,0,0.9193491868176943,0.9540636265030364,1.0,9.0,32.97982127857763,voltage_sag_0.92,28.851702250432776,23.89585460322942,23.888027403114265,31.800000000000004,"NREL ResStock AMY2018 2024 release 2, baseline upgrade 0, EnergyPlus outputs",39.99999999999999,3.4656531767893086,2.7155349371558803,23.88888888888889,source_sag,0.92
102.04562847224928,load_proportional,1.0,0.0,0.0,dmpc_full_pq,0.0,full,0.0,0.0,500,59.91666666658759,0.11566945187928468,2.2,4.0,0.11566945187928468,1400.2369696652877,1100.0,313.2700000423938,1.0640645510690223,1.0077779579504405,3.474597431565034,227.50555619709039,0.9894934765921355,0,0.9198650928024893,0.9715776162016548,1.0,9.0,118.08759202627341,voltage_sag_0.92,28.851702250432776,23.89585229770912,23.888025427997235,31.800000000000004,"NREL ResStock AMY2018 2024 release 2, baseline upgrade 0, EnergyPlus outputs",39.99999999999999,3.4656531767893086,2.7155349371558803,23.88888888888889,source_sag,0.92
