aggregate_energy_kwh,allocation_strategy,comfort_band_c,comfort_violation_count,comfort_violation_degree_minutes,controller,current_saturation_count,experiment_set,feeder_extra_load_kvar,feeder_extra_load_kw,fleet_size,frequency_nadir_hz,frequency_overshoot_hz,inverter_q_max_kvar,inverter_s_rated_kva,max_abs_frequency_deviation_hz,max_aggregate_p_kw,max_aggregate_q_kvar,max_compute_time_ms,max_feeder_voltage_pu,max_pcc_voltage_pu,max_unit_apparent_kva,mean_compute_time_ms,mean_pcc_voltage_pu,measurement_delay_steps,min_feeder_voltage_pu,min_pcc_voltage_pu,mpc_feasibility_rate,ramp_limited_count,reactive_support_kvarh,scenario,tcl_share_percent,temperature_max_c,temperature_min_c,voltage_event_type,voltage_sag_pu
143.80610047390374,load_proportional,1.0,0.0,0.0,dmpc_full_pq,0.0,full,0.0,0.0,700,59.940672153613846,0.16207131266786945,2.2,4.0,0.16207131266786945,1820.0000001249034,1540.0000000000002,362.383299972862,1.0649642502705183,1.0093538659907866,3.4058772713631327,249.55718429645614,0.9925038316018611,0,0.9198917279223692,0.980776844519013,1.0,7.0,174.40662766792173,fleet_700,40.39238315060589,24.172147491056734,24.0,source_sag,0.92
58.147222222222226,load_proportional,1.0,0.0,0.0,no_support,0.0,full,0.0,0.0,173,59.8,0.0,2.2,4.0,0.20000000000000284,346.00000000000006,0.0,0.006199989002197981,1.0708480474204047,1.0023274495858316,2.0000000000000004,0.003301654461278649,0.9797722500909403,0,0.9101014174919425,0.9459259809713659,1.0,0.0,0.0,tcl_share_10pct,10.0,24.018347958702265,24.0,source_sag,0.92
57.952079489373546,load_proportional,1.0,0.0,0.0,rule_based,0.0,full,0.0,0.0,173,59.800043867101394,0.0,2.2,4.0,0.19995613289860614,346.00000000000006,324.17172827586336,0.018499966245144606,1.068421204418379,0.9996233925947277,2.7122178134377237,0.0033818203609529114,0.980916369033336,0,0.9162907052462077,0.9515688628593927,1.0,0.0,15.309948270568011,tcl_share_10pct,10.0,24.01962862166614,24.0,source_sag,0.92
35.61011109158609,load_proportional,1.0,0.0,0.0,dmpc_active_only,0.0,full,0.0,0.0,173,59.84036666666667,0.04000048938438283,2.2,4.0,0.15963333333333196,518.9999999999999,0.0,229.99630001140758,1.0684218188109755,0.9999703644272829,2.9999999999999996,98.03158347110056,0.9804567482694263,0,0.9143014272176009,0.9482302602444257,1.0,9.0,0.0,tcl_share_10pct,10.0,24.17380089617881,24.0,source_sag,0.92
35.61011109158609,load_proportional,1.0,0.0,0.0,dmpc_pq,0.0,full,0.0,0.0,173,59.84036666666667,0.04000048938438283,2.2,4.0,0.15963333333333196,518.9999999999999,302.3022509182326,226.92290000850335,1.0684218188109755,0.9997338358040256,2.9999999999999996,98.18834297201204,0.9821167109383332,0,0.9198126379420771,0.9535262097684717,1.0,9.0,14.269228924036781,tcl_share_10pct,10.0,24.17380089617881,24.0,source_sag,0.92
35.61002590206239,load_proportional,1.0,0.0,0.0,dmpc_full_pq,0.0,full,0.0,0.0,173,59.84036666664396,0.04000048937979983,2.2,4.0,0.1596333333560409,519.0000000341163,380.6,342.4580999999307,1.0684318613115862,1.0020077501402789,3.2007513469034734,250.6856876059843,0.9843945252560067,0,0.919821859451554,0.9567084395127776,1.0,9.0,35.02054735043344,tcl_share_10pct,10.0,24.173797189077955,24.0,source_sag,0.92
116.63055555555556,load_proportional,1.0,0.0,0.0,no_support,0.0,full,0.0,0.0,347,59.8,0.0,2.2,4.0,0.20000000000000284,694.0000000000001,0.0,0.006799993570894003,1.0746487155382909,1.000881601708878,2.0000000000000004,0.003333883706387902,0.9772930857593688,0,0.9040770944872782,0.9425786439190674,1.0,0.0,0.0,tcl_share_20pct,20.0,24.018347958702265,24.0,source_sag,0.92
116.239913714493,load_proportional,1.0,0.0,0.0,rule_based,0.0,full,0.0,0.0,347,59.80008786542213,0.0,2.2,4.0,0.19991213457787183,694.0000000000001,713.9883257966585,0.007499998901039362,1.0746487155382913,1.0008816017088782,2.8423268810300084,0.003411575058890768,0.9802024966692738,0,0.9139010020690597,0.9516069651298564,1.0,0.0,28.822247383123432,tcl_share_20pct,20.0,24.01962609005699,24.0,source_sag,0.92
71.15448154507905,load_proportional,1.0,0.0,0.0,dmpc_active_only,0.0,full,0.0,0.0,347,59.880966666666666,0.08025370459615999,2.2,4.0,0.11903333333333421,1020.2272685808779,0.0,224.49260001303628,1.0746501556002068,1.0013526501377423,2.9401362206941726,97.55353553919122,0.9796999712128979,0,0.9124903364909388,0.9472395953843057,1.0,9.0,0.0,tcl_share_20pct,20.0,24.173934675854408,24.0,source_sag,0.92
71.15448154507905,load_proportional,1.0,0.0,0.0,dmpc_pq,0.0,full,0.0,0.0,347,59.880966666666666,0.08025370459615999,2.2,4.0,0.11903333333333421,1020.2272685808779,625.260042176178,224.46960001252592,1.074650155600207,1.001135443302512,2.9401362206941726,96.61267024526481,0.9820647804981066,0,0.9198169770947073,0.9552047821880474,1.0,9.0,25.177566712788312,tcl_share_20pct,20.0,24.173934675854408,24.0,source_sag,0.92
71.15090696585351,load_proportional,1.0,0.0,0.0,dmpc_full_pq,0.0,full,0.0,0.0,347,59.88096666660558,0.08025370528392273,2.2,4.0,0.11903333339441957,1013.9184045600574,763.4000000000001,352.1502999938093,1.062206296644568,1.001469687510396,3.5638411968533332,249.6987826494916,0.9861208978681406,0,0.9198440928405593,0.9644498234321486,1.0,9.0,80.6009741056405,tcl_share_20pct,20.0,24.17393074341997,24.0,source_sag,0.92
174.7777777777778,load_proportional,1.0,0.0,0.0,no_support,0.0,full,0.0,0.0,520,59.8,0.0,2.2,4.0,0.20000000000000284,1040.0000000000002,0.0,0.007599999662488699,1.0769585079567647,0.999693452681955,2.0000000000000004,0.0034090937769486883,0.9754163709700969,0,0.8981013584790272,0.9392145932260959,1.0,0.0,0.0,tcl_share_30pct,30.0,24.018347958702265,24.0,source_sag,0.92
174.19352397215056,load_proportional,1.0,0.0,0.0,rule_based,0.0,full,0.0,0.0,520,59.80013148995866,0.0,2.2,4.0,0.1998685100413411,1040.0000000000002,1144.0,0.006099988240748644,1.0746266661232626,0.9987899490047418,2.947079116132652,0.0032404993760807455,0.9792568634745411,0,0.9083852525096542,0.9487315208682544,1.0,0.0,41.173281666850926,tcl_share_30pct,30.0,24.019623580894432,24.0,source_sag,0.92
106.31030023691062,load_proportional,1.0,0.0,0.0,dmpc_active_only,0.0,full,0.0,0.0,520,59.92133333333334,0.12029076049697807,2.2,4.0,0.12029076049697807,1472.2461361020796,0.0,220.53309995681047,1.0746293343812123,1.0026901632335816,2.831242569427076,97.20320248166253,0.9794723774649341,0,0.910690672694802,0.9462507267416411,1.0,9.0,0.0,tcl_share_30pct,30.0,24.174047357157992,24.0,source_sag,0.92
106.31030023691062,load_proportional,1.0,0.0,0.0,dmpc_pq,0.0,full,0.0,0.0,520,59.92133333333334,0.12029076049697807,2.2,4.0,0.12029076049697807,1472.2461361020796,965.2728263297087,222.88509999634698,1.0746293343812123,0.9992552452090482,2.831242569427076,98.96510743588009,0.982854762001819,0,0.9188880395602033,0.9537204107890953,1.0,9.0,33.906580837730026,tcl_share_30pct,30.0,24.174047357157992,24.0,source_sag,0.92
105.94205544923477,load_proportional,1.0,0.0,0.0,dmpc_full_pq,0.0,full,0.0,0.0,520,59.92133333297345,0.12039135413994728,2.2,4.0,0.12039135413994728,1463.6262363989788,1143.9999999999998,373.62240004586056,1.0647960022534884,1.0075862235689763,3.494555507746558,251.51540165284092,0.9893221588053609,0,0.919867798654459,0.9725038257572385,1.0,10.0,128.98929567946487,tcl_share_30pct,30.0,24.174869604832445,24.0,source_sag,0.92
232.925,load_proportional,1.0,0.0,0.0,no_support,0.0,full,0.0,0.0,693,59.8,0.0,2.2,4.0,0.20000000000000284,1386.0000000000002,0.0,0.006799993570894003,1.0769349268581474,0.9974811022085944,2.0000000000000004,0.0031892607596602815,0.97265173883628,0,0.8921455810453626,0.9358666375989115,1.0,0.0,0.0,tcl_share_40pct,40.0,24.018347958702265,24.0,source_sag,0.92
232.1478920512638,load_proportional,1.0,0.0,0.0,rule_based,0.0,full,0.0,0.0,693,59.80017499458084,0.0,2.2,4.0,0.19982500541915726,1386.0000000000002,1524.6000000000001,0.005399982910603285,1.0808197868108507,0.9973812661357948,2.947110334415994,0.0031281013449669377,0.9789773044477059,0,0.9010025938388072,0.9440644994448144,1.0,0.0,52.804601342117635,tcl_share_40pct,40.0,24.019621079567774,24.0,source_sag,0.92
142.32214461582888,load_proportional,1.0,0.0,0.0,dmpc_active_only,0.0,full,0.0,0.0,693,59.9435405590168,0.1603307688584863,2.2,4.0,0.1603307688584863,1943.9202035470473,0.0,262.08780001616105,1.0808188984319673,1.0015797230508616,2.805079658798048,97.52119173467051,0.9774029484857937,0,0.9088920718762271,0.9452580070999846,1.0,9.0,0.0,tcl_share_40pct,40.0,24.172336549413227,24.0,source_sag,0.92
142.32214461582888,load_proportional,1.0,0.0,0.0,dmpc_pq,0.0,full,0.0,0.0,693,59.9435405590168,0.1603307688584863,2.2,4.0,0.1603307688584863,1943.9202035470473,1324.2520857039005,206.04149997234344,1.0808188984319673,0.9972508030314094,2.805079658798048,98.49927355227453,0.981817853234911,0,0.9128527884989561,0.9488739193858,1.0,9.0,41.18556901762009,tcl_share_40pct,40.0,24.172336549413227,24.0,source_sag,0.92
142.37827659056688,load_proportional,1.0,0.0,0.0,dmpc_full_pq,0.0,full,0.0,0.0,693,59.93926543207819,0.16045067444687788,2.2,4.0,0.16045067444687788,1801.8000001236842,1524.6000000000001,345.7110999734141,1.0647069492985735,1.0091341753156757,3.4058772708571645,250.37293801803818,0.9923430980161798,0,0.9198908111426178,0.9804571842137875,1.0,7.0,172.60209310268203,tcl_share_40pct,40.0,24.172148074601715,24.0,source_sag,0.92
58.147222222222226,weak_bus_prioritized,1.0,0.0,0.0,no_support,0.0,full,0.0,0.0,173,59.8,0.0,2.2,4.0,0.20000000000000284,346.00000000000006,0.0,0.006100046448409557,1.070846001508855,0.9901101161411704,2.0000000000000004,0.0033578541984181265,0.9666261942919318,0,0.9058099494432024,0.9310913303088625,1.0,0.0,0.0,weak_bus_tcl_share_10pct,10.0,24.018347958702265,24.0,source_sag,0.92
57.952079489373546,weak_bus_prioritized,1.0,0.0,0.0,rule_based,0.0,full,0.0,0.0,173,59.800043867101394,0.0,2.2,4.0,0.19995613289860614,346.00000000000006,380.6,0.007800001185387373,1.0684191652110724,0.9873988458413958,2.9470163328254237,0.0032611626146499774,0.9696116704155808,0,0.9189435755051983,0.942222882666071,1.0,0.0,20.335353237940637,weak_bus_tcl_share_10pct,10.0,24.01962862166614,24.0,source_sag,0.92
35.61011109158609,weak_bus_prioritized,1.0,0.0,0.0,dmpc_active_only,0.0,full,0.0,0.0,173,59.84036666666667,0.04000048938438283,2.2,4.0,0.15963333333333196,518.9999999999999,0.0,252.88599997293204,1.0684198530274018,0.9880956186261023,2.9999999999999996,98.45616611698257,0.9678852505152595,0,0.913009669523097,0.9346007031972051,1.0,9.0,0.0,weak_bus_tcl_share_10pct,10.0,24.17380089617881,24.0,source_sag,0.92
35.61011109158609,weak_bus_prioritized,1.0,0.0,0.0,dmpc_pq,0.0,full,0.0,0.0,173,59.84036666666667,0.04000048938438283,2.2,4.0,0.15963333333333196,518.9999999999999,380.6,215.14300000853837,1.068419853027402,0.9875725181209991,3.00638510374972,99.09659421046395,0.9706744686453845,0,0.919816761049398,0.9447754184454273,1.0,9.0,19.076701938122167,weak_bus_tcl_share_10pct,10.0,24.17380089617881,24.0,source_sag,0.92
35.59965859174836,weak_bus_prioritized,1.0,0.0,0.0,dmpc_full_pq,0.0,full,0.0,0.0,173,59.84036666664571,0.04000048937867717,2.2,4.0,0.15963333335429297,519.0000000246725,380.6,364.1260000295006,1.0684358922891384,0.9919155510490447,3.3290953705628823,249.79070578663308,0.9745774698326226,0,0.9198213358634448,0.9469708961267013,1.0,9.0,36.87854478409906,weak_bus_tcl_share_10pct,10.0,24.17379745218431,24.0,source_sag,0.92
116.63055555555556,weak_bus_prioritized,1.0,0.0,0.0,no_support,0.0,full,0.0,0.0,347,59.8,0.0,2.2,4.0,0.20000000000000284,694.0000000000001,0.0,0.006699992809444666,1.0746437819338563,0.9876281749308297,2.0000000000000004,0.003214047121053392,0.9624188807731786,0,0.8955178700209345,0.9259885376413655,1.0,0.0,0.0,weak_bus_tcl_share_20pct,20.0,24.018347958702265,24.0,source_sag,0.92
116.23991371449301,weak_bus_prioritized,1.0,0.0,0.0,rule_based,0.0,full,0.0,0.0,347,59.80008786542213,0.0,2.2,4.0,0.19991213457787183,694.0000000000001,763.4000000000001,0.006599992047995329,1.0746437819338566,0.9876281749308302,2.947047842736972,0.003390083924582428,0.9692889433625782,0,0.9157761666623357,0.9434524772756231,1.0,0.0,40.20792775216971,weak_bus_tcl_share_20pct,20.0,24.01962609005699,24.0,source_sag,0.92
71.15448154507905,weak_bus_prioritized,1.0,0.0,0.0,dmpc_active_only,0.0,full,0.0,0.0,347,59.880966666666666,0.08025370459615999,2.2,4.0,0.11903333333333421,1020.2272685808779,0.0,225.60469998279586,1.074645449502015,0.9924065603186097,2.9401362206941726,98.92100330503766,0.9666144986866079,0,0.909902934195283,0.933092474551498,1.0,9.0,0.0,weak_bus_tcl_share_20pct,20.0,24.173934675854408,24.0,source_sag,0.92
71.15448154507905,weak_bus_prioritized,1.0,0.0,0.0,dmpc_pq,0.0,full,0.0,0.0,347,59.880966666666666,0.08025370459615999,2.2,4.0,0.11903333333333421,1020.2272685808779,763.4000000000001,214.34600005159155,1.0746454495020152,0.9880308686822082,2.949963837248828,97.50284545877871,0.97181231795595,0,0.9198174370293648,0.9460504744350435,1.0,9.0,33.5855408610183,weak_bus_tcl_share_20pct,20.0,24.173934675854408,24.0,source_sag,0.92
70.92784033878968,weak_bus_prioritized,1.0,0.0,0.0,dmpc_full_pq,0.0,full,0.0,0.0,347,59.880966666619585,0.08033841889703552,2.2,4.0,0.11903333338041477,987.6365961126637,763.4000000000001,350.72450002189726,1.062200906322627,0.9973050004331143,3.5973517591098467,250.30416115629677,0.979041131035795,0,0.9198449519639773,0.9589777687965375,1.0,7.0,88.2598113164138,weak_bus_tcl_share_20pct,20.0,24.17454188859719,24.0,source_sag,0.92
174.7777777777778,weak_bus_prioritized,1.0,0.0,0.0,no_support,0.0,full,0.0,0.0,520,59.8,0.0,2.2,4.0,0.20000000000000284,1040.0000000000002,0.0,0.006999995093792677,1.0769496939819125,0.9841899025596684,2.0000000000000004,0.0031760317458163117,0.9593890583989165,0,0.8853618860407032,0.9208917913470112,1.0,0.0,0.0,weak_bus_tcl_share_30pct,30.0,24.018347958702265,24.0,source_sag,0.92
174.19352397215056,weak_bus_prioritized,1.0,0.0,0.0,rule_based,0.0,full,0.0,0.0,520,59.80013148995866,0.0,2.2,4.0,0.1998685100413411,1040.0000000000002,1144.0,0.006100046448409557,1.0746189695364534,0.9816174674919558,2.9732137494637016,0.0032033017944267466,0.9687718311881478,0,0.9067212829523883,0.9394828926376365,1.0,0.0,56.60147501424747,weak_bus_tcl_share_30pct,30.0,24.019623580894432,24.0,source_sag,0.92
106.31030023691063,weak_bus_prioritized,1.0,0.0,0.0,dmpc_active_only,0.0,full,0.0,0.0,520,59.92133333333334,0.12029076049697807,2.2,4.0,0.12029076049697807,1472.2461361020798,0.0,245.42400002246723,1.0746215850238798,0.9906797962320225,2.8312425694270766,97.78430495769062,0.9649591913838448,0,0.9068189775396068,0.9315861544702683,1.0,9.0,0.0,weak_bus_tcl_share_30pct,30.0,24.174047357157992,24.0,source_sag,0.92
106.31030023691062,weak_bus_prioritized,1.0,0.0,0.0,dmpc_pq,0.0,full,0.0,0.0,520,59.92133333333334,0.12029076049697807,2.2,4.0,0.12029076049697807,1472.2461361020796,1144.0,213.33970001433045,1.0746215850238798,0.9872382502837146,2.855068770379655,99.06761157172463,0.9726251525323371,0,0.9162681422744676,0.9395773216796844,1.0,9.0,43.48920194529616,weak_bus_tcl_share_30pct,30.0,24.174047357157992,24.0,source_sag,0.92
105.93985800583098,weak_bus_prioritized,1.0,0.0,0.0,dmpc_full_pq,0.0,full,0.0,0.0,520,59.92133333272749,0.12041446174347215,2.2,4.0,0.12041446174347215,1415.9791605730131,1144.0,348.24849996948615,1.0621647143514337,1.006784743803878,3.5007041677073243,252.06866363363633,0.9854191374941353,0,0.9198687042516727,0.9712351304907946,1.0,8.0,145.58065967952442,weak_bus_tcl_share_30pct,30.0,24.17468632946747,24.0,source_sag,0.92
232.925,weak_bus_prioritized,1.0,0.0,0.0,no_support,0.0,full,0.0,0.0,693,59.8,0.0,2.2,4.0,0.20000000000000284,1386.0000000000002,0.0,0.007499998901039362,1.0830777289420153,0.9818359117026877,2.0000000000000004,0.0035008271263281174,0.9555987611548805,0,0.8752911588538684,0.9157524214148856,1.0,0.0,0.0,weak_bus_tcl_share_40pct,40.0,24.018347958702265,24.0,source_sag,0.92
232.1478920512638,weak_bus_prioritized,1.0,0.0,0.0,rule_based,0.0,full,0.0,0.0,693,59.80017499458084,0.0,2.2,4.0,0.19982500541915726,1386.0000000000002,1524.6000000000001,0.007199996616691351,1.0746159245602975,0.9840472959874951,2.9732137494637016,0.003393384924327785,0.9679588094431975,0,0.8927117798430516,0.9310593440017576,1.0,0.0,76.02820861863245,weak_bus_tcl_share_40pct,40.0,24.019621079567774,24.0,source_sag,0.92
142.32214461582888,weak_bus_prioritized,1.0,0.0,0.0,dmpc_active_only,0.0,full,0.0,0.0,693,59.9435405590168,0.1603307688584863,2.2,4.0,0.1603307688584863,1943.9202035470473,0.0,225.46589997364208,1.0808465608694877,0.9889310962727931,2.805079658798048,98.17658181683245,0.9631905433330583,0,0.9037403067352742,0.9300733362364592,1.0,9.0,0.0,weak_bus_tcl_share_40pct,40.0,24.172336549413227,24.0,source_sag,0.92
142.32214461582885,weak_bus_prioritized,1.0,0.0,0.0,dmpc_pq,0.0,full,0.0,0.0,693,59.9435405590168,0.1603307688584863,2.2,4.0,0.1603307688584863,1943.9202035470473,1524.6000000000001,216.00279997801408,1.0746218418203117,0.9875351530041508,2.8268688321317152,97.32314627829263,0.9719850610259245,0,0.9037403067352742,0.9300733362364592,1.0,9.0,55.57601947950988,weak_bus_tcl_share_40pct,40.0,24.172336549413227,24.0,source_sag,0.92
142.20089857328819,weak_bus_prioritized,1.0,0.0,0.0,dmpc_full_pq,0.0,full,0.0,0.0,693,59.93926543208284,0.16049713084305495,2.2,4.0,0.16049713084305495,1801.8000000797729,1524.6000000000001,386.0311000025831,1.0576252417914578,1.008505188170211,3.405877273270909,251.08924793456643,0.9902977771979317,0,0.9198918968779781,0.983265470848353,1.0,8.0,195.4462586079578,weak_bus_tcl_share_40pct,40.0,24.17228463616484,24.0,source_sag,0.92
168.05555555555557,load_proportional,0.5,0.0,0.0,no_support,0.0,full,0.0,0.0,500,59.8,0.0,2.2,4.0,0.20000000000000284,1000.0000000000002,0.0,0.007399998139590025,1.076961163640929,1.0001414618335638,2.0000000000000004,0.0032776830071383272,0.9750906053037344,0,0.8987910556631095,0.9396006822590736,1.0,0.0,0.0,comfort_0.5C,28.851702250432776,24.018347958702265,24.0,source_sag,0.92
166.9073219861596,load_proportional,0.5,0.0,0.0,rule_based,0.0,full,0.0,0.0,500,59.800261630555475,0.0,2.2,4.0,0.19973836944452472,1000.0000000000002,1100.0,0.005699985194951296,1.0746292409868952,0.9992389503119228,2.921206712370402,0.003211573535992094,0.9787847013538347,0,0.9089539073398778,0.9490025091477913,1.0,0.0,39.72833827474385,comfort_0.5C,28.851702250432776,24.020956627369454,24.0,source_sag,0.92
102.25342433400424,load_proportional,0.5,0.0,0.0,dmpc_active_only,0.0,full,0.0,0.0,500,59.916666666666664,0.11566175883914553,2.2,4.0,0.11566175883914553,1421.9158354779502,0.0,251.68770004529506,1.0746317530769491,1.0028179449048558,2.8438316709559004,99.36143470878044,0.9794219712315947,0,0.9108986724354322,0.9463652441108501,1.0,9.0,0.0,comfort_0.5C,28.851702250432776,24.17403592352111,24.0,source_sag,0.92
102.25342433400424,load_proportional,0.5,0.0,0.0,dmpc_pq,0.0,full,0.0,0.0,500,59.916666666666664,0.11566175883914553,2.2,4.0,0.11566175883914553,1421.9158354779502,924.9974846960713,211.8934000027366,1.0746317530769491,0.9996774741974602,2.8438316709559004,97.29328760319228,0.9826603872272848,0,0.9193491868176943,0.9540636265030364,1.0,9.0,32.97982127857763,comfort_0.5C,28.851702250432776,24.17403592352111,24.0,source_sag,0.92
102.27100044457099,load_proportional,0.5,0.0,0.0,dmpc_full_pq,0.0,full,0.0,0.0,500,59.91666666656018,0.11566139419267785,2.2,4.0,0.11566139419267785,1413.3393478708167,1099.9999999999998,354.27129996242,1.0640645510737805,1.0077834967331725,3.5049391949500097,250.5451437968122,0.9894913403161673,0,0.9198650928024904,0.9715776162020406,1.0,9.0,118.17726786002012,comfort_0.5C,28.851702250432776,24.17400537235711,24.0,source_sag,0.92
168.05555555555557,load_proportional,1.0,0.0,0.0,no_support,0.0,full,0.0,0.0,500,59.8,0.0,2.2,4.0,0.20000000000000284,1000.0000000000002,0.0,0.006399990525096655,1.076961163640929,1.0001414618335638,2.0000000000000004,0.0033504122768120825,0.9750906053037344,0,0.8987910556631095,0.9396006822590736,1.0,0.0,0.0,comfort_1.0C,28.851702250432776,24.018347958702265,24.0,source_sag,0.92
167.49364582801743,load_proportional,1.0,0.0,0.0,rule_based,0.0,full,0.0,0.0,500,59.8001264528022,0.0,2.2,4.0,0.1998735471977966,1000.0000000000002,1100.0,0.04700000863522291,1.0746292409868952,0.9992389503119228,2.94707550353146,0.0038016510526996013,0.9787558858280141,0,0.9090969553458838,0.9491349913040128,1.0,0.0,39.79162946246491,comfort_1.0C,28.851702250432776,24.019623870569724,24.0,source_sag,0.92
102.25342433400424,load_proportional,1.0,0.0,0.0,dmpc_active_only,0.0,full,0.0,0.0,500,59.916666666666664,0.11566175883914553,2.2,4.0,0.11566175883914553,1421.9158354779502,0.0,228.98049996001646,1.0746317530769491,1.0028179449048558,2.8438316709559004,98.41161239545885,0.9794219712315947,0,0.9108986724354322,0.9463652441108501,1.0,9.0,0.0,comfort_1.0C,28.851702250432776,24.17403592352111,24.0,source_sag,0.92
102.25342433400424,load_proportional,1.0,0.0,0.0,dmpc_pq,0.0,full,0.0,0.0,500,59.916666666666664,0.11566175883914553,2.2,4.0,0.11566175883914553,1421.9158354779502,924.9974846960713,212.874400021974,1.0746317530769491,0.9996774741974602,2.8438316709559004,97.51982727638361,0.9826603872272848,0,0.9193491868176943,0.9540636265030364,1.0,9.0,32.97982127857763,comfort_1.0C,28.851702250432776,24.17403592352111,24.0,source_sag,0.92
102.27100030657553,load_proportional,1.0,0.0,0.0,dmpc_full_pq,0.0,full,0.0,0.0,500,59.91666666655926,0.11566139420769872,2.2,4.0,0.11566139420769872,1413.3393422901538,1100.0,344.81509996112436,1.0640645510734652,1.007783496733228,3.5049391818490054,250.20562974814987,0.9894913404329357,0,0.9198650928024893,0.9715776162016488,1.0,9.0,118.17726864769264,comfort_1.0C,28.851702250432776,24.174005292079283,24.0,source_sag,0.92
168.05555555555557,load_proportional,2.0,0.0,0.0,no_support,0.0,full,0.0,0.0,500,59.8,0.0,2.2,4.0,0.20000000000000284,1000.0000000000002,0.0,0.006399990525096655,1.076961163640929,1.0001414618335638,2.0000000000000004,0.0033396712796808763,0.9750906053037344,0,0.8987910556631095,0.9396006822590736,1.0,0.0,0.0,comfort_2.0C,28.851702250432776,24.018347958702265,24.0,source_sag,0.92
167.77764386444863,load_proportional,2.0,0.0,0.0,rule_based,0.0,full,0.0,0.0,500,59.80006213248932,0.0,2.2,4.0,0.19993786751067688,1000.0000000000002,1100.0,0.006799993570894003,1.0746292409868952,0.9992389503119228,2.960111961449241,0.003339673684956121,0.9787419058929258,0,0.9091685275579836,0.9492012785181008,1.0,0.0,39.822253218386514,comfort_2.0C,28.851702250432776,24.018978833678997,24.0,source_sag,0.92
102.25342433400424,load_proportional,2.0,0.0,0.0,dmpc_active_only,0.0,full,0.0,0.0,500,59.916666666666664,0.11566175883914553,2.2,4.0,0.11566175883914553,1421.9158354779502,0.0,225.21880001295358,1.0746317530769491,1.0028179449048558,2.8438316709559004,98.3982603306197,0.9794219712315947,0,0.9108986724354322,0.9463652441108501,1.0,9.0,0.0,comfort_2.0C,28.851702250432776,24.17403592352111,24.0,source_sag,0.92
102.25342433400424,load_proportional,2.0,0.0,0.0,dmpc_pq,0.0,full,0.0,0.0,500,59.916666666666664,0.11566175883914553,2.2,4.0,0.11566175883914553,1421.9158354779502,924.9974846960713,213.1136999814771,1.0746317530769491,0.9996774741974602,2.8438316709559004,96.68459917018421,0.9826603872272848,0,0.9193491868176943,0.9540636265030364,1.0,9.0,32.97982127857763,comfort_2.0C,28.851702250432776,24.17403592352111,24.0,source_sag,0.92
102.27100016089896,load_proportional,2.0,0.0,0.0,dmpc_full_pq,0.0,full,0.0,0.0,500,59.91666666656063,0.11566139422007637,2.2,4.0,0.11566139422007637,1413.339335690905,1100.0,357.51219996018335,1.0640645510730389,1.0077834967332826,3.5049391663547493,251.92330082761094,0.9894913401566368,0,0.9198650928024869,0.9715776162010128,1.0,9.0,118.17726664207761,comfort_2.0C,28.851702250432776,24.174005196940143,24.0,source_sag,0.92
134.44444444444446,load_proportional,1.0,0.0,0.0,no_support,0.0,monte_carlo,0.0,0.0,400,59.8,0.0,2.2,4.0,0.20000000000000284,800.0000000000002,0.0,0.006999995093792677,1.074641987505271,1.0014641157975273,2.0000000000000004,0.003328100462590367,0.9693978053802309,2,0.8825107079406334,0.9203785023746364,1.0,0.0,0.0,mc_001,23.08136180034622,24.02592588988013,24.0,source_sag,0.9
133.594274991881,load_proportional,1.0,0.0,0.0,rule_based,0.0,monte_carlo,0.0,0.0,400,59.800111602179946,0.0,2.2,4.0,0.19988839782005385,800.0000000000002,880.0000000000001,0.005099980626255274,1.0746419875052713,1.0014641157975273,2.9732137494637016,0.0028884296174630647,0.974743179451002,2,0.8998341367229777,0.9392897917337524,1.0,0.0,50.11111111111112,mc_001,23.08136180034622,24.028577447967752,24.0,source_sag,0.9
83.35676141574754,load_proportional,1.0,0.0,0.0,dmpc_active_only,0.0,monte_carlo,0.0,0.0,400,59.89333333333333,0.09209371843115122,2.2,4.0,0.10666666666666913,1359.9999999999998,0.0,213.21869996609166,1.0746458259446339,1.0034550230128116,3.3999999999999995,95.46051074535208,0.9709879757851299,2,0.8919384265071355,0.9255993301209767,1.0,28.0,0.0,mc_001,23.08136180034622,24.193619145308844,24.0,source_sag,0.9
83.35676141574754,load_proportional,1.0,0.0,0.0,dmpc_pq,0.0,monte_carlo,0.0,0.0,400,59.89333333333333,0.09209371843115122,2.2,4.0,0.10666666666666913,1359.9999999999998,880.0000000000001,205.1217999542132,1.074645825944634,1.000379143913863,3.3999999999999995,94.9008743801108,0.9755754689878339,2,0.8998465843996433,0.9424861951392464,1.0,28.0,46.090761533656874,mc_001,23.08136180034622,24.193619145308844,24.0,source_sag,0.9
83.29684746171858,load_proportional,1.0,0.0,0.0,dmpc_full_pq,0.0,monte_carlo,0.0,0.0,400,59.89333333327606,0.09215333018696725,2.2,4.0,0.10666666672393887,1322.9224170796415,880.0000000000001,328.8666000007652,1.0622156054160752,1.0037922947835174,3.972187465320709,242.24269339114366,0.9797276078271036,2,0.8998534088709859,0.9448556224204134,1.0,25.0,93.64646774038258,mc_001,23.08136180034622,24.193822409129112,24.0,source_sag,0.9
